open_time,open,high,low,close,volume,close_time,qav,num_trades,taker_base_vol,taker_quote_vol,ignore,datetime
1678563540000.0,20193.43,20218.8,20191.24,20207.79,452.44471,1678563719999.0,9142846.0080273,12642.0,238.73923,4824340.2367271,0.0,2023-03-11 16:39:00
1678563720000.0,20207.79,20217.92,20202.94,20205.07,366.33985,1678563899999.0,7403346.6944868,9472.0,187.26683,3784572.7325314,0.0,2023-03-11 16:42:00
1678563900000.0,20204.64,20213.96,20198.52,20210.39,409.45141,1678564079999.0,8273558.4454823,11509.0,195.53024,3951058.0007357,0.0,2023-03-11 16:45:00
1678564080000.0,20209.7,20232.62,20209.33,20220.59,559.08854,1678564259999.0,11306227.4744584,14804.0,305.68038,6181677.8149121,0.0,2023-03-11 16:48:00
1678564260000.0,20220.59,20224.62,20210.5,20224.12,383.67647,1678564439999.0,7757045.341585,11540.0,193.64473,3915088.4709497,0.0,2023-03-11 16:51:00
1678564440000.0,20224.1,20237.16,20216.45,20216.47,456.08093,1678564619999.0,9225074.4313455,12731.0,245.32626,4962285.8475214,0.0,2023-03-11 16:54:00
1678564620000.0,20216.47,20224.26,20210.23,20220.96,364.18513,1678564799999.0,7363014.1665881,10899.0,175.5136,3548558.2108103,0.0,2023-03-11 16:57:00
1678564800000.0,20220.98,20264.96,20220.79,20251.02,953.70712,1678564979999.0,19308961.488754,22953.0,537.15175,10875392.584704,0.0,2023-03-11 17:00:00
1678564980000.0,20251.02,20253.18,20229.56,20243.44,432.79668,1678565159999.0,8759820.0337999,14382.0,220.91493,4471532.7924208,0.0,2023-03-11 17:03:00
1678565160000.0,20243.44,20257.71,20230.85,20244.26,477.87092,1678565339999.0,9674153.9956467,13297.0,254.68694,5155966.6361597,0.0,2023-03-11 17:06:00
1678565340000.0,20244.88,20247.9,20230.0,20242.11,501.85036,1678565519999.0,10157066.4915849,12268.0,268.2592,5429423.7619789,0.0,2023-03-11 17:09:00
1678565520000.0,20242.02,20243.0,20220.25,20221.31,686.4917,1678565699999.0,13889124.0428849,13039.0,309.48114,6261757.376656,0.0,2023-03-11 17:12:00
1678565700000.0,20221.31,20234.57,20214.63,20224.54,804.16515,1678565879999.0,16264369.8035595,13709.0,414.90087,8391525.2363889,0.0,2023-03-11 17:15:00
1678565880000.0,20224.54,20253.54,20220.82,20250.52,573.5881,1678566059999.0,11606557.9564785,12976.0,353.35504,7150468.329074,0.0,2023-03-11 17:18:00
1678566060000.0,20250.52,20287.31,20241.0,20266.62,1273.97275,1678566239999.0,25819002.9527275,24446.0,577.70584,11709033.2095632,0.0,2023-03-11 17:21:00
1678566240000.0,20266.81,20283.73,20249.25,20256.55,1021.41997,1678566419999.0,20700402.8052593,19065.0,504.65285,10227540.1609845,0.0,2023-03-11 17:24:00
1678566420000.0,20257.02,20263.43,20238.19,20257.95,690.69256,1678566599999.0,13988865.949836,15032.0,364.57946,7384266.5579423,0.0,2023-03-11 17:27:00
1678566600000.0,20257.44,20358.0,20257.36,20333.16,2388.03062,1678566779999.0,48504292.4934101,38685.0,1351.4575,27449891.8825775,0.0,2023-03-11 17:30:00
1678566780000.0,20332.08,20390.0,20307.0,20356.08,1555.98112,1678566959999.0,31649021.2835195,31182.0,848.8273,17266438.24953,0.0,2023-03-11 17:33:00
1678566960000.0,20356.08,20456.0,20336.7,20414.39,2267.67391,1678567139999.0,46277021.1506317,48102.0,1227.87276,25059793.642037,0.0,2023-03-11 17:36:00
1678567140000.0,20416.09,20419.97,20371.5,20381.53,1389.91273,1678567319999.0,28341632.9374729,29105.0,700.61252,14286122.7389577,0.0,2023-03-11 17:39:00
1678567320000.0,20381.53,20409.67,20361.48,20393.16,975.77392,1678567499999.0,19891862.2096496,22704.0,481.89431,9823756.6849504,0.0,2023-03-11 17:42:00
1678567500000.0,20393.16,20403.26,20317.14,20324.53,1625.67716,1678567679999.0,33090043.9278161,33401.0,787.62056,16031687.3979776,0.0,2023-03-11 17:45:00
1678567680000.0,20324.52,20366.0,20323.54,20353.47,815.98171,1678567859999.0,16604141.0111804,21791.0,440.05013,8954333.2163361,0.0,2023-03-11 17:48:00
1678567860000.0,20353.47,20372.58,20345.01,20353.92,750.63576,1678568039999.0,15281795.7748752,20525.0,375.67058,7648194.0399487,0.0,2023-03-11 17:51:00
1678568040000.0,20353.92,20375.0,20340.01,20361.08,702.52681,1678568219999.0,14301177.3757903,19856.0,363.70086,7403938.7094992,0.0,2023-03-11 17:54:00
1678568220000.0,20361.08,20374.49,20347.54,20349.4,497.94246,1678568399999.0,10138898.2911867,16174.0,232.11081,4726373.8884338,0.0,2023-03-11 17:57:00
1678568400000.0,20349.4,20355.92,20321.4,20333.52,774.52905,1678568579999.0,15751946.3263577,21315.0,350.64174,7131179.8555781,0.0,2023-03-11 18:00:00
1678568580000.0,20333.52,20360.0,20300.02,20354.99,1052.50834,1678568759999.0,21397921.9063487,27131.0,513.65889,10443696.6485439,0.0,2023-03-11 18:03:00
1678568760000.0,20353.52,20356.79,20322.87,20332.68,643.3429,1678568939999.0,13082595.316124,19207.0,282.23965,5739579.4828152,0.0,2023-03-11 18:06:00
1678568940000.0,20333.34,20345.17,20320.0,20328.41,553.79651,1678569119999.0,11258573.0591878,19021.0,282.1783,5736638.4764217,0.0,2023-03-11 18:09:00
1678569120000.0,20329.23,20350.62,20323.62,20338.15,509.78003,1678569299999.0,10366809.030847,17762.0,268.50688,5460458.5547088,0.0,2023-03-11 18:12:00
1678569300000.0,20337.1,20343.94,20310.96,20313.91,604.35608,1678569479999.0,12282770.0055561,18510.0,271.12236,5510403.0551476,0.0,2023-03-11 18:15:00
1678569480000.0,20312.74,20318.48,20290.0,20303.74,860.15672,1678569659999.0,17463870.8823822,24461.0,418.77124,8502462.560163,0.0,2023-03-11 18:18:00
1678569660000.0,20303.77,20311.27,20290.71,20304.3,569.47928,1678569839999.0,11561516.5264715,17217.0,306.04088,6213326.3958035,0.0,2023-03-11 18:21:00
1678569840000.0,20303.54,20324.09,20298.91,20303.77,504.44748,1678570019999.0,10245712.2238003,18236.0,239.60122,4866665.5059985,0.0,2023-03-11 18:24:00
1678570020000.0,20303.43,20317.24,20298.4,20304.76,315.57032,1678570199999.0,6408514.9345954,14277.0,159.50399,3239189.8250339,0.0,2023-03-11 18:27:00
1678570200000.0,20304.64,20324.44,20280.01,20292.0,685.6273,1678570379999.0,13918556.8710283,22434.0,353.19986,7170290.462953,0.0,2023-03-11 18:30:00
1678570380000.0,20291.2,20306.73,20280.0,20295.26,614.44942,1678570559999.0,12468465.0718581,17722.0,294.2139,5970409.8263477,0.0,2023-03-11 18:33:00
1678570560000.0,20295.26,20319.08,20290.5,20309.35,578.54484,1678570739999.0,11748794.5845527,17663.0,284.06258,5768801.9248929,0.0,2023-03-11 18:36:00
1678570740000.0,20309.35,20335.55,20298.41,20327.61,550.90704,1678570919999.0,11192428.4361553,17369.0,291.64474,5925480.9150369,0.0,2023-03-11 18:39:00
1678570920000.0,20327.61,20359.22,20326.84,20348.08,612.07069,1678571099999.0,12450580.9087861,19262.0,337.35053,6862337.7112117,0.0,2023-03-11 18:42:00
1678571100000.0,20348.08,20356.35,20324.68,20327.91,428.05812,1678571279999.0,8706444.1895418,15771.0,211.85807,4309186.4113096,0.0,2023-03-11 18:45:00
1678571280000.0,20328.63,20345.5,20325.23,20326.87,292.48228,1678571459999.0,5947655.4510064,12665.0,146.00349,2969051.3342741,0.0,2023-03-11 18:48:00
1678571460000.0,20326.87,20333.57,20303.36,20317.6,506.22943,1678571639999.0,10284519.8955237,15293.0,261.40934,5310867.1872128,0.0,2023-03-11 18:51:00
1678571640000.0,20317.6,20344.68,20314.8,20340.16,474.6168,1678571819999.0,9651235.3104116,14568.0,225.34012,4582380.1646944,0.0,2023-03-11 18:54:00
1678571820000.0,20340.16,20364.49,20333.18,20353.91,628.92441,1678571999999.0,12799226.9614781,16125.0,334.53145,6808372.2606505,0.0,2023-03-11 18:57:00
1678572000000.0,20353.91,20359.08,20334.34,20339.92,394.94877,1678572179999.0,8034838.3656709,13255.0,182.9748,3722831.5473775,0.0,2023-03-11 19:00:00
1678572180000.0,20339.92,20360.53,20338.09,20348.27,329.54635,1678572359999.0,6706405.3619094,12488.0,173.82736,3537483.3005699,0.0,2023-03-11 19:03:00
1678572360000.0,20348.27,20351.52,20335.1,20341.87,336.26486,1678572539999.0,6840469.8488517,11411.0,168.64595,3430772.0456515,0.0,2023-03-11 19:06:00
1678572540000.0,20342.81,20371.58,20341.87,20365.02,629.02258,1678572719999.0,12808138.4250588,17962.0,326.39653,6646237.6407187,0.0,2023-03-11 19:09:00
1678572720000.0,20365.02,20450.0,20364.54,20391.52,1377.65432,1678572899999.0,28117658.4699662,31441.0,782.66292,15973507.4191463,0.0,2023-03-11 19:12:00
1678572900000.0,20393.7,20431.94,20379.6,20423.07,864.13085,1678573079999.0,17633388.6453739,21329.0,471.65742,9624800.0569717,0.0,2023-03-11 19:15:00
1678573080000.0,20424.07,20447.19,20417.76,20430.31,736.37453,1678573259999.0,15046521.3000101,18494.0,385.95754,7886576.7373012,0.0,2023-03-11 19:18:00
1678573260000.0,20430.81,20431.29,20388.78,20392.82,694.88535,1678573439999.0,14183317.6556253,17904.0,302.2329,6169087.0631494,0.0,2023-03-11 19:21:00
1678573440000.0,20393.42,20413.24,20392.65,20413.24,290.30075,1678573619999.0,5922423.8456848,10118.0,144.73363,2952851.1553114,0.0,2023-03-11 19:24:00
1678573620000.0,20412.27,20418.18,20395.0,20395.93,433.32009,1678573799999.0,8843241.9719107,12311.0,192.08218,3920349.0580414,0.0,2023-03-11 19:27:00
1678573800000.0,20395.93,20400.72,20365.35,20373.2,533.07994,1678573979999.0,10865142.6355899,15647.0,225.79567,4601969.4735361,0.0,2023-03-11 19:30:00
1678573980000.0,20372.99,20384.01,20363.63,20365.55,629.0848,1678574159999.0,12817320.2348273,19086.0,313.49351,6387381.6637546,0.0,2023-03-11 19:33:00
1678574160000.0,20364.45,20379.28,20346.32,20348.57,550.72165,1678574339999.0,11213641.0997864,16205.0,258.95114,5272944.1629528,0.0,2023-03-11 19:36:00
1678574340000.0,20348.57,20354.57,20325.66,20350.88,619.514,1678574519999.0,12600059.6496416,17652.0,283.78745,5772133.8215079,0.0,2023-03-11 19:39:00
1678574520000.0,20350.88,20352.0,20324.44,20330.85,478.48023,1678574699999.0,9732437.3835959,15573.0,208.30805,4237280.7582724,0.0,2023-03-11 19:42:00
1678574700000.0,20331.39,20332.28,20300.0,20318.6,597.22488,1678574879999.0,12131690.4508815,18420.0,277.31585,5633319.2004071,0.0,2023-03-11 19:45:00
1678574880000.0,20318.6,20361.77,20316.79,20341.77,649.1246,1678575059999.0,13202682.9118942,18483.0,333.37662,6780405.5753717,0.0,2023-03-11 19:48:00
1678575060000.0,20341.77,20344.07,20312.0,20331.67,553.55216,1678575239999.0,11254179.8491396,17832.0,272.12489,5532607.8706132,0.0,2023-03-11 19:51:00
1678575240000.0,20332.74,20364.91,20318.07,20344.09,696.86211,1678575419999.0,14176005.4640097,21895.0,346.13824,7041591.235543,0.0,2023-03-11 19:54:00
1678575420000.0,20344.82,20354.29,20318.03,20333.55,834.23748,1678575599999.0,16962634.191883,19366.0,411.21844,8361282.8943281,0.0,2023-03-11 19:57:00
1678575600000.0,20332.53,20365.5,20330.41,20363.96,637.58279,1678575779999.0,12971509.4328755,16114.0,365.12067,7428420.6097335,0.0,2023-03-11 20:00:00
1678575780000.0,20362.76,20389.9,20351.16,20383.2,717.70524,1678575959999.0,14621626.1661875,16939.0,340.03527,6927495.1143917,0.0,2023-03-11 20:03:00
1678575960000.0,20382.48,20407.7,20380.0,20386.54,577.04254,1678576139999.0,11766462.1899987,15222.0,269.658,5498845.2355348,0.0,2023-03-11 20:06:00
1678576140000.0,20385.53,20399.99,20368.7,20396.34,631.89408,1678576319999.0,12879772.7598449,14192.0,215.34504,4389527.7620069,0.0,2023-03-11 20:09:00
1678576320000.0,20397.83,20399.69,20375.0,20379.72,598.4321,1678576499999.0,12197146.7890604,14343.0,202.86024,4135009.6730371,0.0,2023-03-11 20:12:00
1678576500000.0,20379.72,20389.16,20365.7,20371.71,430.44157,1678576679999.0,8769734.4668831,13089.0,198.20061,4038205.7862148,0.0,2023-03-11 20:15:00
1678576680000.0,20371.71,20400.0,20363.85,20393.99,510.04867,1678576859999.0,10393534.4911356,14028.0,266.06302,5422088.193381,0.0,2023-03-11 20:18:00
1678576860000.0,20395.4,20419.0,20362.73,20370.0,651.30439,1678577039999.0,13280707.6375163,17165.0,303.29915,6185038.9328386,0.0,2023-03-11 20:21:00
1678577040000.0,20370.0,20385.52,20365.0,20383.84,321.46521,1678577219999.0,6549901.9736384,12514.0,166.78881,3398449.272791,0.0,2023-03-11 20:24:00
1678577220000.0,20382.65,20406.87,20375.71,20405.12,311.5943,1678577399999.0,6354102.2060508,11898.0,157.47622,3211478.3512663,0.0,2023-03-11 20:27:00
1678577400000.0,20405.12,20405.13,20384.24,20390.25,410.89893,1678577579999.0,8379561.381684,11949.0,184.30513,3758599.9028818,0.0,2023-03-11 20:30:00
1678577580000.0,20389.43,20433.67,20376.57,20433.66,534.19506,1678577759999.0,10896541.9227663,15097.0,294.60493,6010245.6211998,0.0,2023-03-11 20:33:00
1678577760000.0,20433.0,20447.0,20415.92,20435.71,692.20445,1678577939999.0,14140768.7291532,17848.0,353.34166,7218405.512099,0.0,2023-03-11 20:36:00
1678577940000.0,20435.71,20449.96,20410.07,20439.15,643.44265,1678578119999.0,13147983.2279022,18497.0,287.19208,5868622.6360997,0.0,2023-03-11 20:39:00
1678578120000.0,20439.15,20441.32,20392.14,20400.07,586.00776,1678578299999.0,11960404.6550693,16762.0,270.10426,5512444.2016785,0.0,2023-03-11 20:42:00
1678578300000.0,20400.07,20410.0,20386.68,20403.58,477.28296,1678578479999.0,9736517.3914446,14055.0,215.16399,4389433.9408596,0.0,2023-03-11 20:45:00
1678578480000.0,20403.58,20435.73,20395.14,20426.33,704.95092,1678578659999.0,14392100.8702893,16550.0,353.63731,7220071.9389467,0.0,2023-03-11 20:48:00
1678578660000.0,20426.91,20529.91,20421.88,20502.27,2752.86574,1678578839999.0,56378617.444373,42723.0,1522.0427,31170093.8535538,0.0,2023-03-11 20:51:00
1678578840000.0,20502.27,20508.57,20444.0,20458.8,968.50814,1678579019999.0,19829007.7127428,21488.0,456.37494,9343885.0453871,0.0,2023-03-11 20:54:00
1678579020000.0,20458.8,20470.11,20445.23,20455.73,772.13899,1678579199999.0,15795884.5076631,16576.0,388.67074,7951642.082617,0.0,2023-03-11 20:57:00
1678579200000.0,20455.73,20459.96,20429.76,20441.4,947.73776,1678579379999.0,19376681.0382633,18521.0,429.73011,8786488.5776198,0.0,2023-03-11 21:00:00
1678579380000.0,20441.4,20463.64,20430.82,20457.93,837.81895,1678579559999.0,17132024.5573826,18793.0,355.10694,7261156.0195787,0.0,2023-03-11 21:03:00
1678579560000.0,20457.94,20502.46,20457.94,20470.65,1554.19033,1678579739999.0,31823857.0385878,25216.0,725.67578,14860575.9658585,0.0,2023-03-11 21:06:00
1678579740000.0,20470.65,20476.06,20432.63,20433.61,1149.64002,1678579919999.0,23515870.7827933,21398.0,511.99626,10472983.7091149,0.0,2023-03-11 21:09:00
1678579920000.0,20432.88,20436.31,20342.69,20354.9,2104.54252,1678580099999.0,42892136.3073492,32239.0,946.10536,19281734.3227865,0.0,2023-03-11 21:12:00
1678580100000.0,20354.9,20414.58,20352.79,20386.57,1155.98634,1678580279999.0,23571359.4764336,21868.0,593.90615,12110066.2273495,0.0,2023-03-11 21:15:00
1678580280000.0,20385.84,20398.8,20375.0,20394.48,563.22815,1678580459999.0,11482813.4740468,14781.0,270.28154,5510544.1857752,0.0,2023-03-11 21:18:00
1678580460000.0,20394.48,20407.35,20372.0,20390.93,929.34845,1678580639999.0,18947211.7709336,18544.0,444.93848,9071506.2493208,0.0,2023-03-11 21:21:00
1678580640000.0,20390.08,20398.03,20379.62,20386.83,679.14273,1678580819999.0,13846928.4080373,13965.0,327.30584,6673483.1124387,0.0,2023-03-11 21:24:00
1678580820000.0,20387.52,20390.87,20358.33,20382.72,818.52036,1678580999999.0,16674221.9112259,16329.0,432.42975,8809293.5731094,0.0,2023-03-11 21:27:00
1678581000000.0,20381.94,20397.68,20373.67,20385.21,720.25388,1678581179999.0,14682747.7192336,15667.0,344.53513,7023702.2293805,0.0,2023-03-11 21:30:00
1678581180000.0,20385.67,20402.0,20375.22,20395.68,643.72249,1678581359999.0,13124913.1167887,13894.0,350.579,7148000.4502146,0.0,2023-03-11 21:33:00
1678581360000.0,20396.57,20402.59,20371.28,20376.52,626.37719,1678581539999.0,12770234.1818821,13537.0,287.10311,5853402.5757406,0.0,2023-03-11 21:36:00
1678581540000.0,20376.52,20381.68,20360.62,20366.89,623.24278,1678581719999.0,12696136.1463575,15146.0,300.83305,6128468.1399756,0.0,2023-03-11 21:39:00
1678581720000.0,20367.78,20387.4,20363.48,20374.33,409.87986,1678581899999.0,8351688.0232675,12422.0,182.76642,3724053.6010589,0.0,2023-03-11 21:42:00
1678581900000.0,20374.34,20400.0,20374.21,20384.88,600.45308,1678582079999.0,12241613.4377667,14260.0,342.08349,6974121.1709981,0.0,2023-03-11 21:45:00
1678582080000.0,20384.88,20397.68,20380.36,20383.78,352.55234,1678582259999.0,7187645.7514871,11287.0,178.33102,3635767.4106931,0.0,2023-03-11 21:48:00
1678582260000.0,20383.22,20441.87,20383.16,20423.81,765.26451,1678582439999.0,15623906.2517597,21249.0,440.74649,8998491.8342736,0.0,2023-03-11 21:51:00
1678582440000.0,20424.63,20478.37,20410.08,20465.5,1034.9088,1678582619999.0,21152317.2930326,21721.0,557.13882,11387301.4725694,0.0,2023-03-11 21:54:00
1678582620000.0,20465.5,20474.56,20447.56,20453.41,779.50616,1678582799999.0,15949711.8899129,16434.0,374.73168,7667796.7355548,0.0,2023-03-11 21:57:00
1678582800000.0,20453.41,20478.73,20451.14,20472.09,714.51831,1678582979999.0,14623961.4006445,17898.0,375.01392,7675588.3818851,0.0,2023-03-11 22:00:00
1678582980000.0,20472.17,20483.89,20448.39,20452.24,921.05924,1678583159999.0,18850765.8732566,19771.0,473.35145,9688637.7954253,0.0,2023-03-11 22:03:00
1678583160000.0,20451.28,20466.36,20429.55,20429.84,675.26246,1678583339999.0,13804768.2747527,15482.0,298.94506,6111694.2761422,0.0,2023-03-11 22:06:00
1678583340000.0,20429.84,20446.41,20401.46,20442.21,706.60852,1678583519999.0,14433400.0005322,18166.0,348.95487,7128051.9985685,0.0,2023-03-11 22:09:00
1678583520000.0,20442.21,20450.53,20435.71,20441.02,389.47963,1678583699999.0,7961913.7685564,11479.0,168.45199,3443658.6830678,0.0,2023-03-11 22:12:00
1678583700000.0,20440.39,20454.52,20436.04,20450.0,423.41318,1678583879999.0,8656604.3115454,14408.0,203.8765,4168281.8974038,0.0,2023-03-11 22:15:00
1678583880000.0,20449.15,20479.99,20445.49,20468.28,686.78664,1678584059999.0,14056101.5938939,18029.0,396.79976,8121111.2914014,0.0,2023-03-11 22:18:00
1678584060000.0,20468.28,20469.38,20455.99,20460.35,481.63171,1678584239999.0,9855493.5808744,13193.0,239.32419,4897353.1108767,0.0,2023-03-11 22:21:00
1678584240000.0,20459.75,20467.93,20450.0,20454.72,341.55776,1678584419999.0,6988346.9076276,11082.0,164.60711,3368000.0059934,0.0,2023-03-11 22:24:00
1678584420000.0,20455.44,20459.9,20445.98,20454.46,333.90106,1678584599999.0,6829322.4120368,11061.0,161.81114,3309617.8573357,0.0,2023-03-11 22:27:00
1678584600000.0,20454.46,20471.44,20421.8,20424.25,681.64919,1678584779999.0,13937641.694944,17256.0,317.96799,6501862.3193741,0.0,2023-03-11 22:30:00
1678584780000.0,20424.25,20437.67,20420.09,20430.99,705.00226,1678584959999.0,14401460.1607222,14962.0,404.81197,8269522.8072934,0.0,2023-03-11 22:33:00
1678584960000.0,20431.65,20433.51,20408.0,20416.68,550.16943,1678585139999.0,11233456.7821669,12990.0,267.01068,5451851.4867994,0.0,2023-03-11 22:36:00
1678585140000.0,20416.68,20422.64,20398.13,20398.92,606.2419,1678585319999.0,12372886.9962676,14984.0,294.57751,6012334.0468191,0.0,2023-03-11 22:39:00
1678585320000.0,20398.92,20399.84,20380.0,20381.26,478.30156,1678585499999.0,9753249.4291661,11963.0,246.15946,5019722.8581995,0.0,2023-03-11 22:42:00
1678585500000.0,20381.26,20412.93,20380.01,20400.33,589.4613,1678585679999.0,12023869.5395013,14630.0,350.26751,7144807.8852582,0.0,2023-03-11 22:45:00
1678585680000.0,20399.78,20412.58,20397.54,20399.44,353.09961,1678585859999.0,7205243.6992518,9899.0,180.26275,3678450.5090015,0.0,2023-03-11 22:48:00
1678585860000.0,20398.93,20406.48,20398.04,20405.1,231.77459,1678586039999.0,4728712.3396366,7407.0,120.10881,2450509.0271587,0.0,2023-03-11 22:51:00
1678586040000.0,20405.1,20416.27,20393.13,20394.08,372.78573,1678586219999.0,7606917.8241311,10921.0,181.31736,3699936.6988263,0.0,2023-03-11 22:54:00
1678586220000.0,20394.78,20420.05,20392.14,20419.33,276.24163,1678586399999.0,5635089.3482472,8965.0,155.75409,3177477.8058357,0.0,2023-03-11 22:57:00
1678586400000.0,20419.33,20430.66,20398.3,20399.78,826.50017,1678586579999.0,16870289.7482896,16515.0,371.6614,7586025.6592026,0.0,2023-03-11 23:00:00
1678586580000.0,20399.05,20403.61,20380.25,20386.06,512.49649,1678586759999.0,10449544.5514529,13465.0,229.16105,4672463.3866084,0.0,2023-03-11 23:03:00
1678586760000.0,20386.06,20388.89,20378.64,20381.04,450.51553,1678586939999.0,9183088.5214274,10457.0,210.21827,4285098.1767819,0.0,2023-03-11 23:06:00
1678586940000.0,20381.03,20384.73,20348.99,20363.93,1007.99608,1678587119999.0,20524496.448657,20416.0,499.3594,10167740.4963798,0.0,2023-03-11 23:09:00
1678587120000.0,20363.94,20366.57,20342.69,20351.63,867.83139,1678587299999.0,17664105.987995,18874.0,378.6849,7708076.7927416,0.0,2023-03-11 23:12:00
1678587300000.0,20351.63,20368.6,20350.7,20357.18,649.00277,1678587479999.0,13213190.1658457,14798.0,323.6214,6588856.4533615,0.0,2023-03-11 23:15:00
1678587480000.0,20357.55,20376.36,20354.92,20362.27,573.67732,1678587659999.0,11682644.1735169,15615.0,282.55652,5754181.5942828,0.0,2023-03-11 23:18:00
1678587660000.0,20362.28,20376.2,20360.74,20364.03,385.06638,1678587839999.0,7843334.9748987,11033.0,190.12318,3872617.0937434,0.0,2023-03-11 23:21:00
1678587840000.0,20363.74,20368.47,20351.55,20352.35,404.01334,1678588019999.0,8225119.7919378,11293.0,199.05316,4052348.8500484,0.0,2023-03-11 23:24:00
1678588020000.0,20351.87,20362.58,20303.53,20322.24,807.10751,1678588199999.0,16414370.2021949,21289.0,392.68244,7987004.8687339,0.0,2023-03-11 23:27:00
1678588200000.0,20323.0,20340.0,20307.41,20339.12,750.30336,1678588379999.0,15248194.4838295,19443.0,373.61235,7593035.638125,0.0,2023-03-11 23:30:00
1678588380000.0,20339.09,20340.92,20320.57,20325.3,405.94543,1678588559999.0,8253612.1207355,12233.0,197.54311,4016426.4344404,0.0,2023-03-11 23:33:00
1678588560000.0,20325.98,20337.75,20317.7,20331.49,425.21054,1678588739999.0,8643727.2821991,11276.0,212.3679,4317256.8291932,0.0,2023-03-11 23:36:00
1678588740000.0,20331.49,20367.07,20320.0,20347.52,783.22854,1678588919999.0,15935696.4649956,16728.0,408.07044,8302308.1241696,0.0,2023-03-11 23:39:00
1678588920000.0,20346.79,20359.59,20343.31,20352.31,497.13814,1678589099999.0,10116667.1306075,11442.0,298.26447,6069741.384598,0.0,2023-03-11 23:42:00
1678589100000.0,20352.31,20411.01,20350.63,20387.83,1194.14719,1678589279999.0,24347389.9961863,24552.0,679.01869,13844016.6659347,0.0,2023-03-11 23:45:00
1678589280000.0,20387.83,20392.81,20372.23,20376.82,510.90993,1678589459999.0,10412878.1200187,12696.0,271.86261,5540973.793707,0.0,2023-03-11 23:48:00
1678589460000.0,20376.03,20379.61,20360.23,20369.64,433.76915,1678589639999.0,8835402.9782789,12298.0,228.15073,4647242.2748938,0.0,2023-03-11 23:51:00
1678589640000.0,20370.4,20382.53,20363.1,20368.06,444.15938,1678589819999.0,9048395.5518814,12735.0,236.32148,4814415.9857371,0.0,2023-03-11 23:54:00
1678589820000.0,20368.55,20378.34,20363.58,20377.2,292.35506,1678589999999.0,5955521.0978519,8649.0,164.00906,3341065.6520763,0.0,2023-03-11 23:57:00
1678590000000.0,20377.21,20396.19,20377.0,20394.58,625.64453,1678590179999.0,12754060.6250725,15226.0,383.16511,7811122.0371915,0.0,2023-03-12 00:00:00
1678590180000.0,20394.38,20399.97,20367.56,20370.25,403.27984,1678590359999.0,8221116.2206818,11690.0,195.5617,3986922.1047156,0.0,2023-03-12 00:03:00
1678590360000.0,20369.74,20377.81,20360.0,20362.94,495.01333,1678590539999.0,10082973.0219476,12390.0,250.79439,5108705.6385688,0.0,2023-03-12 00:06:00
1678590540000.0,20362.94,20464.91,20362.45,20437.24,1584.11334,1678590719999.0,32365017.3094811,33921.0,871.69586,17807930.267432,0.0,2023-03-12 00:09:00
1678590720000.0,20437.02,20440.3,20398.88,20407.37,733.91598,1678590899999.0,14982314.5408369,15657.0,338.68541,6914088.4347139,0.0,2023-03-12 00:12:00
1678590900000.0,20406.75,20442.92,20405.77,20432.54,630.01515,1678591079999.0,12865996.4984141,15614.0,338.16648,6906004.217875,0.0,2023-03-12 00:15:00
1678591080000.0,20432.87,20433.18,20387.11,20394.76,525.50166,1678591259999.0,10723058.7510281,13092.0,246.14052,5022515.3914833,0.0,2023-03-12 00:18:00
1678591260000.0,20394.76,20397.62,20370.61,20377.29,523.08751,1678591439999.0,10662102.1981317,12878.0,225.90846,4604785.7503462,0.0,2023-03-12 00:21:00
1678591440000.0,20377.3,20380.37,20362.31,20365.22,574.52305,1678591619999.0,11702655.734772,12988.0,263.40012,5365342.4856645,0.0,2023-03-12 00:24:00
1678591620000.0,20364.72,20369.24,20356.29,20359.52,623.61285,1678591799999.0,12698229.740853,14919.0,285.75668,5818866.6390578,0.0,2023-03-12 00:27:00
1678591800000.0,20359.92,20385.65,20357.95,20360.57,690.75068,1678591979999.0,14070860.6439773,16674.0,332.41954,6771721.1487983,0.0,2023-03-12 00:30:00
1678591980000.0,20360.57,20365.26,20353.12,20362.84,409.78829,1678592159999.0,8342612.3965636,11802.0,189.25055,3852935.9276014,0.0,2023-03-12 00:33:00
1678592160000.0,20362.45,20374.37,20351.13,20363.55,500.42878,1678592339999.0,10188781.7302011,13403.0,235.04944,4785865.5901868,0.0,2023-03-12 00:36:00
1678592340000.0,20363.54,20388.62,20362.83,20375.92,502.39913,1678592519999.0,10237380.7033952,13274.0,254.94234,5194970.8669936,0.0,2023-03-12 00:39:00
1678592520000.0,20375.92,20397.03,20371.87,20387.38,413.83427,1678592699999.0,8435928.9681283,12749.0,228.48168,4657547.7539608,0.0,2023-03-12 00:42:00
1678592700000.0,20388.2,20390.51,20373.72,20375.18,493.61487,1678592879999.0,10061100.7357471,11841.0,230.61628,4700640.3721783,0.0,2023-03-12 00:45:00
1678592880000.0,20375.18,20380.71,20366.14,20370.03,458.88986,1678593059999.0,9348731.3938995,11533.0,205.68199,4190372.3347869,0.0,2023-03-12 00:48:00
1678593060000.0,20370.03,20386.6,20369.83,20385.19,388.91225,1678593239999.0,7926143.7860433,9280.0,193.6198,3946038.5279594,0.0,2023-03-12 00:51:00
1678593240000.0,20384.75,20385.69,20357.04,20361.42,365.75892,1678593419999.0,7450930.9078254,8900.0,152.0612,3097614.9261807,0.0,2023-03-12 00:54:00
